,video fn,first,last,gesture,consistency,,
42,P024_balloon2,1290,1319,G2,1,,29
43,P024_balloon2,1320,1349,G2,1,,29
44,P024_balloon2,1362,1391,G0,1,,29
45,P024_balloon2,1392,1421,G0,1,,29
46,P024_balloon2,1422,1451,G0,1,,29
47,P024_balloon2,1455,1484,G3,1,,29
48,P024_balloon2,1485,1514,G3,1,,29
49,P024_balloon2,1515,1544,G3,1,,29
50,P024_balloon2,1545,1574,G3,1,,29
51,P024_balloon2,1575,1604,G3,1,,29
52,P024_balloon2,1605,1634,G4,1,,29
53,P024_balloon2,1635,1664,G4,1,,29
54,P024_balloon2,1677,1706,G3,1,,29
55,P024_balloon2,1707,1736,G3,1,,29
56,P024_balloon2,1737,1766,G3,1,,29
57,P024_balloon2,1776,1805,G4,1,,29
58,P024_balloon2,1833,1862,G3,1,,29
59,P024_balloon2,1863,1892,G3,1,,29
60,P024_balloon2,1922,1951,G4,1,,29
61,P024_balloon2,1965,1994,G3,1,,29
62,P024_balloon2,1995,2024,G3,1,,29
63,P024_balloon2,2025,2054,G3,1,,29
64,P024_balloon2,2058,2087,G4,1,,29
65,P024_balloon2,2088,2117,G4,1,,29
66,P024_balloon2,2121,2150,G0,1,,29
67,P024_balloon2,2151,2180,G0,1,,29
68,P024_balloon2,2181,2210,G0,1,,29
69,P024_balloon2,2211,2240,G0,1,,29
70,P024_balloon2,2241,2270,G0,1,,29
71,P024_balloon2,2271,2300,G0,1,,29
72,P024_balloon2,2301,2330,G0,1,,29
73,P024_balloon2,2331,2360,G0,1,,29
74,P024_balloon2,2361,2390,G0,1,,29
75,P024_balloon2,2394,2423,G5,1,,29
76,P024_balloon2,2442,2471,G0,1,,29
77,P024_balloon2,2472,2501,G0,1,,29
78,P024_balloon2,2502,2531,G0,1,,29
79,P024_balloon2,2532,2561,G0,1,,29
80,P024_balloon2,2562,2591,G0,1,,29
81,P024_balloon2,2592,2621,G0,1,,29
82,P024_balloon2,2622,2651,G0,1,,29
83,P024_balloon2,2652,2681,G0,1,,29
84,P024_balloon2,2682,2711,G0,1,,29
85,P024_balloon2,2712,2741,G0,1,,29
86,P024_balloon2,2742,2771,G0,1,,29
87,P024_balloon2,2772,2801,G0,1,,29
88,P024_balloon2,2802,2831,G0,1,,29
89,P024_balloon2,2832,2861,G0,1,,29
90,P024_balloon2,2862,2891,G0,1,,29
91,P024_balloon2,2892,2921,G0,1,,29
92,P024_balloon2,2922,2951,G0,1,,29
93,P024_balloon2,2952,2981,G0,1,,29
94,P024_balloon2,2997,3026,G1,1,,29
95,P024_balloon2,3027,3056,G1,1,,29
96,P024_balloon2,3057,3086,G1,1,,29
97,P024_balloon2,3087,3116,G1,1,,29
98,P024_balloon2,3117,3146,G1,1,,29
99,P024_balloon2,3147,3176,G1,1,,29
100,P024_balloon2,3192,3221,G2,1,,29
101,P024_balloon2,3222,3251,G2,1,,29
102,P024_balloon2,3252,3281,G2,1,,29
103,P024_balloon2,3282,3311,G2,1,,29
104,P024_balloon2,3312,3341,G2,1,,29
105,P024_balloon2,3342,3371,G2,1,,29
106,P024_balloon2,3372,3401,G2,1,,29
107,P024_balloon2,3402,3431,G2,1,,29
108,P024_balloon2,3438,3467,G3,1,,29
109,P024_balloon2,3468,3497,G3,1,,29
110,P024_balloon2,3498,3527,G3,1,,29
111,P024_balloon2,3528,3557,G3,1,,29
112,P024_balloon2,3582,3611,G4,1,,29
113,P024_balloon2,3612,3641,G4,1,,29
114,P024_balloon2,3654,3683,G3,1,,29
115,P024_balloon2,3684,3713,G3,1,,29
116,P024_balloon2,3714,3743,G3,1,,29
117,P024_balloon2,3753,3782,G4,1,,29
118,P024_balloon2,3804,3833,G3,1,,29
119,P024_balloon2,3834,3863,G3,1,,29
120,P024_balloon2,3864,3893,G3,1,,29
121,P024_balloon2,3894,3923,G3,1,,29
122,P024_balloon2,3951,3980,G4,1,,29
123,P024_balloon2,3981,4010,G4,1,,29
124,P024_balloon2,4014,4043,G3,1,,29
125,P024_balloon2,4044,4073,G3,1,,29
126,P024_balloon2,4083,4112,G4,1,,29
127,P024_balloon2,4139,4168,G0,1,,29
128,P024_balloon2,4169,4198,G0,1,,29
129,P024_balloon2,4199,4228,G0,1,,29
130,P024_balloon2,4229,4258,G0,1,,29
131,P024_balloon2,4280,4309,G5,1,,29
132,P024_balloon2,4313,4342,G0,1,,29
133,P024_balloon2,4343,4372,G0,1,,29
134,P024_balloon2,4373,4402,G0,1,,29
135,P024_balloon2,4403,4432,G0,1,,29
136,P024_balloon2,4433,4462,G0,1,,29
137,P024_balloon2,4463,4492,G0,1,,29
138,P024_balloon2,4493,4522,G0,1,,29
139,P024_balloon2,4523,4552,G0,1,,29
140,P024_balloon2,4553,4582,G0,1,,29
141,P024_balloon2,4583,4612,G0,1,,29
142,P024_balloon2,4613,4642,G0,1,,29
143,P024_balloon2,4643,4672,G0,1,,29
144,P024_balloon2,4673,4702,G0,1,,29
145,P024_balloon2,4703,4732,G0,1,,29
146,P024_balloon2,4733,4762,G0,1,,29
147,P024_balloon2,4763,4792,G0,1,,29
148,P024_balloon2,4793,4822,G0,1,,29
149,P024_balloon2,4823,4852,G0,1,,29
150,P024_balloon2,4853,4882,G0,1,,29
151,P024_balloon2,4883,4912,G0,1,,29
152,P024_balloon2,4913,4942,G0,1,,29
153,P024_balloon2,4943,4972,G0,1,,29
154,P024_balloon2,4973,5002,G0,1,,29
155,P024_balloon2,5003,5032,G0,1,,29
156,P024_balloon2,5033,5062,G0,1,,29
157,P024_balloon2,5063,5092,G0,1,,29
158,P024_balloon2,5099,5128,G1,1,,29
159,P024_balloon2,5129,5158,G1,1,,29
160,P024_balloon2,5159,5188,G1,1,,29
161,P024_balloon2,5189,5218,G1,1,,29
162,P024_balloon2,5240,5269,G2,1,,29
163,P024_balloon2,5270,5299,G2,1,,29
164,P024_balloon2,5300,5329,G2,1,,29
165,P024_balloon2,5330,5359,G2,1,,29
166,P024_balloon2,5360,5389,G2,1,,29
167,P024_balloon2,5417,5446,G3,1,,29
168,P024_balloon2,5447,5476,G3,1,,29
169,P024_balloon2,5477,5506,G3,1,,29
170,P024_balloon2,5507,5536,G3,1,,29
171,P024_balloon2,5552,5581,G4,1,,29
172,P024_balloon2,5606,5635,G3,1,,29
173,P024_balloon2,5636,5665,G3,1,,29
174,P024_balloon2,5678,5707,G4,1,,29
175,P024_balloon2,5735,5764,G3,1,,29
176,P024_balloon2,5765,5794,G3,1,,29
177,P024_balloon2,5819,5848,G4,1,,29
178,P024_balloon2,5861,5890,G3,1,,29
179,P024_balloon2,5891,5920,G3,1,,29
180,P024_balloon2,5927,5956,G4,1,,29
181,P024_balloon2,5957,5986,G4,1,,29
182,P024_balloon2,5987,6016,G0,1,,29
183,P024_balloon2,6017,6046,G0,1,,29
184,P024_balloon2,6047,6076,G0,1,,29
185,P024_balloon2,6077,6106,G0,1,,29
186,P024_balloon2,6107,6136,G0,1,,29
187,P024_balloon2,6137,6166,G0,1,,29
188,P024_balloon2,6167,6196,G0,1,,29
189,P024_balloon2,6197,6226,G0,1,,29
190,P024_balloon2,6227,6256,G0,1,,29
191,P024_balloon2,6257,6286,G0,1,,29
192,P024_balloon2,6314,6343,G5,1,,29
193,P024_balloon2,6371,6400,G0,1,,29
194,P024_balloon2,6401,6430,G0,1,,29
195,P024_balloon2,6431,6460,G0,1,,29
196,P024_balloon2,6461,6490,G0,1,,29
197,P024_balloon2,6491,6520,G0,1,,29
198,P024_balloon2,6521,6550,G0,1,,29
199,P024_balloon2,6551,6580,G0,1,,29
200,P024_balloon2,6581,6610,G0,1,,29
201,P024_balloon2,6611,6640,G0,1,,29
202,P024_balloon2,6641,6670,G0,1,,29
0,P024_tissue1,0,29,G0,1,,29
1,P024_tissue1,30,59,G0,1,,29
2,P024_tissue1,60,89,G0,1,,29
3,P024_tissue1,90,119,G0,1,,29
4,P024_tissue1,120,149,G0,1,,29
5,P024_tissue1,150,179,G0,1,,29
6,P024_tissue1,180,209,G0,1,,29
7,P024_tissue1,210,239,G0,1,,29
8,P024_tissue1,240,269,G0,1,,29
9,P024_tissue1,270,299,G0,1,,29
10,P024_tissue1,300,329,G0,1,,29
11,P024_tissue1,330,359,G0,1,,29
12,P024_tissue1,360,389,G0,1,,29
13,P024_tissue1,390,419,G0,1,,29
14,P024_tissue1,420,449,G0,1,,29
15,P024_tissue1,450,479,G0,1,,29
16,P024_tissue1,480,509,G0,1,,29
17,P024_tissue1,510,539,G0,1,,29
18,P024_tissue1,546,575,G1,1,,29
19,P024_tissue1,576,605,G1,1,,29
20,P024_tissue1,606,635,G1,1,,29
21,P024_tissue1,636,665,G1,1,,29
22,P024_tissue1,666,695,G1,1,,29
23,P024_tissue1,696,725,G1,1,,29
24,P024_tissue1,726,755,G1,1,,29
25,P024_tissue1,756,785,G1,1,,29
26,P024_tissue1,786,815,G1,1,,29
27,P024_tissue1,816,845,G1,1,,29
28,P024_tissue1,846,875,G1,1,,29
29,P024_tissue1,886,915,G2,1,,29
30,P024_tissue1,916,945,G2,1,,29
31,P024_tissue1,946,975,G2,1,,29
32,P024_tissue1,976,1005,G2,1,,29
33,P024_tissue1,1006,1035,G2,1,,29
34,P024_tissue1,1036,1065,G2,1,,29
35,P024_tissue1,1066,1095,G2,1,,29
36,P024_tissue1,1096,1125,G2,1,,29
37,P024_tissue1,1126,1155,G2,1,,29
38,P024_tissue1,1156,1185,G2,1,,29
39,P024_tissue1,1186,1215,G2,1,,29
40,P024_tissue1,1216,1245,G2,1,,29
41,P024_tissue1,1246,1275,G2,1,,29
42,P024_tissue1,1276,1305,G2,1,,29
43,P024_tissue1,1306,1335,G2,1,,29
44,P024_tissue1,1344,1373,G0,1,,29
45,P024_tissue1,1374,1403,G0,1,,29
46,P024_tissue1,1404,1433,G0,1,,29
47,P024_tissue1,1434,1463,G0,1,,29
48,P024_tissue1,1464,1493,G0,1,,29
49,P024_tissue1,1494,1523,G0,1,,29
50,P024_tissue1,1524,1553,G0,1,,29
51,P024_tissue1,1554,1583,G0,1,,29
52,P024_tissue1,1584,1613,G0,1,,29
53,P024_tissue1,1617,1646,G1,1,,29
54,P024_tissue1,1647,1676,G1,1,,29
55,P024_tissue1,1677,1706,G1,1,,29
56,P024_tissue1,1707,1736,G1,1,,29
57,P024_tissue1,1737,1766,G1,1,,29
58,P024_tissue1,1767,1796,G1,1,,29
59,P024_tissue1,1797,1826,G1,1,,29
60,P024_tissue1,1827,1856,G1,1,,29
61,P024_tissue1,1857,1886,G1,1,,29
62,P024_tissue1,1887,1916,G1,1,,29
63,P024_tissue1,1917,1946,G1,1,,29
64,P024_tissue1,1947,1976,G1,1,,29
65,P024_tissue1,1977,2006,G1,1,,29
66,P024_tissue1,2007,2036,G1,1,,29
67,P024_tissue1,2061,2090,G2,1,,29
68,P024_tissue1,2091,2120,G2,1,,29
69,P024_tissue1,2121,2150,G2,1,,29
70,P024_tissue1,2151,2180,G2,1,,29
71,P024_tissue1,2181,2210,G2,1,,29
72,P024_tissue1,2211,2240,G2,1,,29
73,P024_tissue1,2241,2270,G2,1,,29
74,P024_tissue1,2271,2300,G2,1,,29
75,P024_tissue1,2301,2330,G2,1,,29
76,P024_tissue1,2331,2360,G2,1,,29
77,P024_tissue1,2361,2390,G2,1,,29
78,P024_tissue1,2391,2420,G2,1,,29
79,P024_tissue1,2421,2450,G2,1,,29
80,P024_tissue1,2451,2480,G2,1,,29
81,P024_tissue1,2493,2522,G3,1,,29
82,P024_tissue1,2523,2552,G3,1,,29
83,P024_tissue1,2553,2582,G3,1,,29
84,P024_tissue1,2583,2612,G3,1,,29
85,P024_tissue1,2613,2642,G3,1,,29
86,P024_tissue1,2643,2672,G3,1,,29
87,P024_tissue1,2673,2702,G3,1,,29
88,P024_tissue1,2721,2750,G4,1,,29
89,P024_tissue1,2751,2780,G4,1,,29
90,P024_tissue1,2781,2810,G4,1,,29
91,P024_tissue1,2811,2840,G4,1,,29
92,P024_tissue1,2841,2870,G3,1,,29
93,P024_tissue1,2871,2900,G0,1,,29
94,P024_tissue1,2922,2951,G3,1,,29
95,P024_tissue1,2952,2981,G3,1,,29
96,P024_tissue1,2982,3011,G3,1,,29
97,P024_tissue1,3012,3041,G3,1,,29
98,P024_tissue1,3042,3071,G3,1,,29
99,P024_tissue1,3072,3101,G3,1,,29
100,P024_tissue1,3102,3131,G3,1,,29
101,P024_tissue1,3132,3161,G3,1,,29
102,P024_tissue1,3171,3200,G4,1,,29
103,P024_tissue1,3201,3230,G4,1,,29
104,P024_tissue1,3252,3281,G3,1,,29
105,P024_tissue1,3282,3311,G3,1,,29
106,P024_tissue1,3312,3341,G3,1,,29
107,P024_tissue1,3342,3371,G3,1,,29
108,P024_tissue1,3372,3401,G3,1,,29
109,P024_tissue1,3414,3443,G4,1,,29
110,P024_tissue1,3468,3497,G3,1,,29
111,P024_tissue1,3498,3527,G3,1,,29
112,P024_tissue1,3528,3557,G3,1,,29
113,P024_tissue1,3585,3614,G4,1,,29
114,P024_tissue1,3642,3671,G0,1,,29
115,P024_tissue1,3672,3701,G0,1,,29
116,P024_tissue1,3702,3731,G0,1,,29
117,P024_tissue1,3732,3761,G0,1,,29
118,P024_tissue1,3762,3791,G0,1,,29
119,P024_tissue1,3792,3821,G0,1,,29
120,P024_tissue1,3822,3851,G0,1,,29
121,P024_tissue1,3852,3881,G0,1,,29
122,P024_tissue1,3882,3911,G0,1,,29
123,P024_tissue1,3912,3941,G0,1,,29
124,P024_tissue1,3942,3971,G0,1,,29
125,P024_tissue1,3972,4001,G0,1,,29
126,P024_tissue1,4002,4031,G0,1,,29
127,P024_tissue1,4032,4061,G0,1,,29
128,P024_tissue1,4062,4091,G0,1,,29
129,P024_tissue1,4092,4121,G0,1,,29
130,P024_tissue1,4122,4151,G0,1,,29
131,P024_tissue1,4152,4181,G0,1,,29
132,P024_tissue1,4182,4211,G0,1,,29
133,P024_tissue1,4212,4241,G0,1,,29
134,P024_tissue1,4242,4271,G0,1,,29
135,P024_tissue1,4299,4328,G5,1,,29
136,P024_tissue1,4341,4370,G0,1,,29
137,P024_tissue1,4371,4400,G0,1,,29
138,P024_tissue1,4401,4430,G0,1,,29
139,P024_tissue1,4431,4460,G0,1,,29
140,P024_tissue1,4461,4490,G0,1,,29
141,P024_tissue1,4491,4520,G0,1,,29
142,P024_tissue1,4521,4550,G0,1,,29
143,P024_tissue1,4551,4580,G0,1,,29
144,P024_tissue1,4581,4610,G0,1,,29
145,P024_tissue1,4611,4640,G0,1,,29
146,P024_tissue1,4641,4670,G0,1,,29
147,P024_tissue1,4671,4700,G0,1,,29
148,P024_tissue1,4701,4730,G0,1,,29
149,P024_tissue1,4731,4760,G0,1,,29
150,P024_tissue1,4761,4790,G0,1,,29
151,P024_tissue1,4791,4820,G0,1,,29
152,P024_tissue1,4821,4850,G0,1,,29
153,P024_tissue1,4851,4880,G0,1,,29
154,P024_tissue1,4881,4910,G0,1,,29
155,P024_tissue1,4911,4940,G0,1,,29
156,P024_tissue1,4941,4970,G0,1,,29
157,P024_tissue1,4971,5000,G0,1,,29
158,P024_tissue1,5001,5030,G0,1,,29
159,P024_tissue1,5031,5060,G0,1,,29
160,P024_tissue1,5061,5090,G0,1,,29
161,P024_tissue1,5091,5120,G0,1,,29
162,P024_tissue1,5121,5150,G0,1,,29
163,P024_tissue1,5151,5180,G0,1,,29
164,P024_tissue1,5205,5234,G1,1,,29
165,P024_tissue1,5235,5264,G1,1,,29
166,P024_tissue1,5265,5294,G1,1,,29
167,P024_tissue1,5295,5324,G1,1,,29
168,P024_tissue1,5325,5354,G1,1,,29
169,P024_tissue1,5355,5384,G1,1,,29
170,P024_tissue1,5385,5414,G1,1,,29
171,P024_tissue1,5415,5444,G1,1,,29
172,P024_tissue1,5445,5474,G1,1,,29
173,P024_tissue1,5475,5504,G1,1,,29
174,P024_tissue1,5505,5534,G1,1,,29
175,P024_tissue1,5535,5564,G1,1,,29
176,P024_tissue1,5565,5594,G1,1,,29
177,P024_tissue1,5595,5624,G1,1,,29
178,P024_tissue1,5625,5654,G1,1,,29
179,P024_tissue1,5664,5693,G2,1,,29
180,P024_tissue1,5694,5723,G2,1,,29
181,P024_tissue1,5724,5753,G2,1,,29
182,P024_tissue1,5754,5783,G2,1,,29
183,P024_tissue1,5784,5813,G2,1,,29
184,P024_tissue1,5814,5843,G2,1,,29
185,P024_tissue1,5862,5891,G3,1,,29
186,P024_tissue1,5892,5921,G3,1,,29
187,P024_tissue1,5922,5951,G3,1,,29
188,P024_tissue1,5952,5981,G3,1,,29
189,P024_tissue1,5982,6011,G0,1,,29
190,P024_tissue1,6012,6041,G0,1,,29
191,P024_tissue1,6042,6071,G0,1,,29
192,P024_tissue1,6072,6101,G0,1,,29
193,P024_tissue1,6102,6131,G0,1,,29
194,P024_tissue1,6132,6161,G0,1,,29
195,P024_tissue1,6162,6191,G0,1,,29
196,P024_tissue1,6192,6221,G0,1,,29
197,P024_tissue1,6222,6251,G0,1,,29
198,P024_tissue1,6252,6281,G0,1,,29
199,P024_tissue1,6282,6311,G0,1,,29
200,P024_tissue1,6312,6341,G0,1,,29
201,P024_tissue1,6342,6371,G0,1,,29
202,P024_tissue1,6372,6401,G0,1,,29
203,P024_tissue1,6402,6431,G0,1,,29
204,P024_tissue1,6459,6488,G1,1,,29
205,P024_tissue1,6489,6518,G1,1,,29
206,P024_tissue1,6519,6548,G1,1,,29
207,P024_tissue1,6549,6578,G1,1,,29
208,P024_tissue1,6579,6608,G1,1,,29
209,P024_tissue1,6609,6638,G1,1,,29
210,P024_tissue1,6639,6668,G1,1,,29
211,P024_tissue1,6669,6698,G1,1,,29
212,P024_tissue1,6699,6728,G1,1,,29
213,P024_tissue1,6729,6758,G1,1,,29
214,P024_tissue1,6765,6794,G2,1,,29
215,P024_tissue1,6795,6824,G2,1,,29
216,P024_tissue1,6825,6854,G2,1,,29
217,P024_tissue1,6855,6884,G2,1,,29
218,P024_tissue1,6885,6914,G2,1,,29
219,P024_tissue1,6915,6944,G2,1,,29
220,P024_tissue1,6945,6974,G2,1,,29
221,P024_tissue1,6978,7007,G3,1,,29
222,P024_tissue1,7008,7037,G3,1,,29
223,P024_tissue1,7038,7067,G3,1,,29
224,P024_tissue1,7095,7124,G0,1,,29
225,P024_tissue1,7131,7160,G3,1,,29
226,P024_tissue1,7161,7190,G3,1,,29
227,P024_tissue1,7191,7220,G3,1,,29
228,P024_tissue1,7221,7250,G3,1,,29
229,P024_tissue1,7251,7280,G3,1,,29
230,P024_tissue1,7281,7310,G3,1,,29
231,P024_tissue1,7311,7340,G3,1,,29
232,P024_tissue1,7341,7370,G3,1,,29
233,P024_tissue1,7371,7400,G3,1,,29
234,P024_tissue1,7419,7448,G4,1,,29
235,P024_tissue1,7449,7478,G4,1,,29
236,P024_tissue1,7479,7508,G4,1,,29
237,P024_tissue1,7521,7550,G3,1,,29
238,P024_tissue1,7551,7580,G3,1,,29
239,P024_tissue1,7605,7634,G4,1,,29
240,P024_tissue1,7635,7664,G4,1,,29
241,P024_tissue1,7665,7694,G4,1,,29
242,P024_tissue1,7695,7724,G3,1,,29
243,P024_tissue1,7725,7754,G3,1,,29
244,P024_tissue1,7755,7784,G3,1,,29
245,P024_tissue1,7785,7814,G3,1,,29
246,P024_tissue1,7842,7871,G4,1,,29
247,P024_tissue1,7872,7901,G4,1,,29
248,P024_tissue1,7920,7949,G3,1,,29
249,P024_tissue1,7950,7979,G3,1,,29
250,P024_tissue1,8001,8030,G4,1,,29
251,P024_tissue1,8031,8060,G4,1,,29
252,P024_tissue1,8064,8093,G0,1,,29
253,P024_tissue1,8094,8123,G0,1,,29
254,P024_tissue1,8124,8153,G0,1,,29
255,P024_tissue1,8154,8183,G0,1,,29
256,P024_tissue1,8184,8213,G0,1,,29
257,P024_tissue1,8214,8243,G0,1,,29
258,P024_tissue1,8244,8273,G0,1,,29
259,P024_tissue1,8274,8303,G0,1,,29
260,P024_tissue1,8304,8333,G0,1,,29
261,P024_tissue1,8334,8363,G0,1,,29
262,P024_tissue1,8364,8393,G0,1,,29
263,P024_tissue1,8394,8423,G0,1,,29
264,P024_tissue1,8424,8453,G0,1,,29
265,P024_tissue1,8454,8483,G0,1,,29
266,P024_tissue1,8484,8513,G0,1,,29
267,P024_tissue1,8514,8543,G0,1,,29
268,P024_tissue1,8547,8576,G5,1,,29
269,P024_tissue1,8589,8618,G0,1,,29
270,P024_tissue1,8619,8648,G0,1,,29
271,P024_tissue1,8649,8678,G0,1,,29
272,P024_tissue1,8679,8708,G0,1,,29
273,P024_tissue1,8709,8738,G0,1,,29
274,P024_tissue1,8739,8768,G0,1,,29
275,P024_tissue1,8769,8798,G0,1,,29
276,P024_tissue1,8799,8828,G0,1,,29
277,P024_tissue1,8829,8858,G0,1,,29
278,P024_tissue1,8859,8888,G0,1,,29
279,P024_tissue1,8889,8918,G0,1,,29
280,P024_tissue1,8919,8948,G0,1,,29
281,P024_tissue1,8949,8978,G0,1,,29
282,P024_tissue1,8979,9008,G0,1,,29
283,P024_tissue1,9009,9038,G0,1,,29
284,P024_tissue1,9039,9068,G0,1,,29
285,P024_tissue1,9069,9098,G0,1,,29
286,P024_tissue1,9099,9128,G0,1,,29
287,P024_tissue1,9129,9158,G0,1,,29
288,P024_tissue1,9159,9188,G0,1,,29
289,P024_tissue1,9189,9218,G0,1,,29
290,P024_tissue1,9219,9248,G0,1,,29
291,P024_tissue1,9249,9278,G0,1,,29
292,P024_tissue1,9279,9308,G0,1,,29
293,P024_tissue1,9336,9365,G1,1,,29
294,P024_tissue1,9366,9395,G1,1,,29
295,P024_tissue1,9396,9425,G1,1,,29
296,P024_tissue1,9426,9455,G1,1,,29
297,P024_tissue1,9456,9485,G1,1,,29
298,P024_tissue1,9486,9515,G1,1,,29
299,P024_tissue1,9516,9545,G1,1,,29
300,P024_tissue1,9546,9575,G1,1,,29
301,P024_tissue1,9576,9605,G1,1,,29
302,P024_tissue1,9606,9635,G1,1,,29
303,P024_tissue1,9642,9671,G2,1,,29
304,P024_tissue1,9672,9701,G2,1,,29
305,P024_tissue1,9702,9731,G2,1,,29
306,P024_tissue1,9732,9761,G2,1,,29
307,P024_tissue1,9762,9791,G2,1,,29
308,P024_tissue1,9792,9821,G2,1,,29
309,P024_tissue1,9840,9869,G3,1,,29
310,P024_tissue1,9870,9899,G3,1,,29
311,P024_tissue1,9900,9929,G3,1,,29
312,P024_tissue1,9930,9959,G3,1,,29
313,P024_tissue1,9960,9989,G3,1,,29
314,P024_tissue1,9990,10019,G3,1,,29
315,P024_tissue1,10020,10049,G3,1,,29
316,P024_tissue1,10071,10100,G4,1,,29
317,P024_tissue1,10101,10130,G4,1,,29
318,P024_tissue1,10131,10160,G4,1,,29
319,P024_tissue1,10161,10190,G4,1,,29
320,P024_tissue1,10191,10220,G4,1,,29
321,P024_tissue1,10224,10253,G3,1,,29
322,P024_tissue1,10281,10310,G4,1,,29
323,P024_tissue1,10311,10340,G4,1,,29
324,P024_tissue1,10347,10376,G3,1,,29
325,P024_tissue1,10377,10406,G3,1,,29
326,P024_tissue1,10428,10457,G4,1,,29
327,P024_tissue1,10485,10514,G3,1,,29
328,P024_tissue1,10515,10544,G3,1,,29
329,P024_tissue1,10569,10598,G4,1,,29
330,P024_tissue1,10599,10628,G4,1,,29
331,P024_tissue1,10644,10673,G0,1,,29
332,P024_tissue1,10674,10703,G0,1,,29
333,P024_tissue1,10704,10733,G0,1,,29
334,P024_tissue1,10734,10763,G0,1,,29
335,P024_tissue1,10764,10793,G0,1,,29
336,P024_tissue1,10794,10823,G0,1,,29
337,P024_tissue1,10824,10853,G0,1,,29
338,P024_tissue1,10854,10883,G0,1,,29
339,P024_tissue1,10884,10913,G0,1,,29
340,P024_tissue1,10935,10964,G5,1,,29
341,P024_tissue1,10965,10994,G0,1,,29
342,P024_tissue1,10995,11024,G0,1,,29
343,P024_tissue1,11025,11054,G0,1,,29
0,P024_tissue2,0,29,G0,1,,29
1,P024_tissue2,30,59,G0,1,,29
2,P024_tissue2,60,89,G0,1,,29
3,P024_tissue2,90,119,G0,1,,29
4,P024_tissue2,120,149,G0,1,,29
5,P024_tissue2,150,179,G0,1,,29
6,P024_tissue2,180,209,G0,1,,29
7,P024_tissue2,210,239,G0,1,,29
8,P024_tissue2,240,269,G0,1,,29
9,P024_tissue2,270,299,G0,1,,29
10,P024_tissue2,300,329,G0,1,,29
11,P024_tissue2,330,359,G0,1,,29
12,P024_tissue2,387,416,G1,1,,29
13,P024_tissue2,417,446,G1,1,,29
14,P024_tissue2,447,476,G1,1,,29
15,P024_tissue2,477,506,G1,1,,29
16,P024_tissue2,507,536,G1,1,,29
17,P024_tissue2,537,566,G1,1,,29
18,P024_tissue2,567,596,G1,1,,29
19,P024_tissue2,597,626,G1,1,,29
20,P024_tissue2,627,656,G1,1,,29
21,P024_tissue2,657,686,G1,1,,29
22,P024_tissue2,687,716,G1,1,,29
23,P024_tissue2,738,767,G2,1,,29
24,P024_tissue2,768,797,G2,1,,29
25,P024_tissue2,798,827,G2,1,,29
26,P024_tissue2,828,857,G2,1,,29
27,P024_tissue2,858,887,G2,1,,29
28,P024_tissue2,888,917,G2,1,,29
29,P024_tissue2,918,947,G2,1,,29
30,P024_tissue2,948,977,G2,1,,29
31,P024_tissue2,978,1007,G2,1,,29
32,P024_tissue2,1020,1049,G0,1,,29
33,P024_tissue2,1050,1079,G0,1,,29
34,P024_tissue2,1080,1109,G0,1,,29
35,P024_tissue2,1110,1139,G0,1,,29
36,P024_tissue2,1140,1169,G0,1,,29
37,P024_tissue2,1170,1199,G0,1,,29
38,P024_tissue2,1209,1238,G3,1,,29
39,P024_tissue2,1239,1268,G3,1,,29
40,P024_tissue2,1269,1298,G3,1,,29
41,P024_tissue2,1326,1355,G0,1,,29
42,P024_tissue2,1356,1385,G0,1,,29
43,P024_tissue2,1386,1415,G0,1,,29
44,P024_tissue2,1416,1445,G0,1,,29
45,P024_tissue2,1446,1475,G0,1,,29
46,P024_tissue2,1476,1505,G0,1,,29
47,P024_tissue2,1506,1535,G0,1,,29
48,P024_tissue2,1536,1565,G0,1,,29
49,P024_tissue2,1566,1595,G0,1,,29
50,P024_tissue2,1596,1625,G0,1,,29
51,P024_tissue2,1626,1655,G0,1,,29
52,P024_tissue2,1656,1685,G0,1,,29
53,P024_tissue2,1686,1715,G0,1,,29
54,P024_tissue2,1716,1745,G0,1,,29
55,P024_tissue2,1746,1775,G0,1,,29
56,P024_tissue2,1776,1805,G0,1,,29
57,P024_tissue2,1806,1835,G0,1,,29
58,P024_tissue2,1836,1865,G0,1,,29
59,P024_tissue2,1875,1904,G1,1,,29
60,P024_tissue2,1905,1934,G1,1,,29
61,P024_tissue2,1935,1964,G1,1,,29
62,P024_tissue2,1965,1994,G1,1,,29
63,P024_tissue2,1995,2024,G1,1,,29
64,P024_tissue2,2025,2054,G1,1,,29
65,P024_tissue2,2055,2084,G1,1,,29
66,P024_tissue2,2085,2114,G1,1,,29
67,P024_tissue2,2115,2144,G1,1,,29
68,P024_tissue2,2145,2174,G1,1,,29
69,P024_tissue2,2175,2204,G1,1,,29
70,P024_tissue2,2205,2234,G1,1,,29
71,P024_tissue2,2235,2264,G1,1,,29
72,P024_tissue2,2280,2309,G2,1,,29
73,P024_tissue2,2310,2339,G2,1,,29
74,P024_tissue2,2340,2369,G2,1,,29
75,P024_tissue2,2370,2399,G2,1,,29
76,P024_tissue2,2400,2429,G2,1,,29
77,P024_tissue2,2430,2459,G2,1,,29
78,P024_tissue2,2460,2489,G2,1,,29
79,P024_tissue2,2490,2519,G0,1,,29
80,P024_tissue2,2520,2549,G0,1,,29
81,P024_tissue2,2550,2579,G0,1,,29
